Borough,x,y,xend,yend
Wigan,355895.5,412180.4059999995,355986.716,412083.0020000003
Wigan,355818.5,412187.3120000009,355895.5,412180.4059999995
Wigan,355727.4785000002,412266.9849999994,355818.5,412187.3120000009
Wigan,355561.1869999999,412232.0940000005,355727.4785000002,412266.9849999994
Wigan,355498.59499999974,412257.99899999984,355561.1869999999,412232.0940000005
Wigan,355427.5939999996,412240.6870000009,355498.59499999974,412257.99899999984
Wigan,355406.1869999999,412267.6870000009,355427.5939999996,412240.6870000009
Wigan,353976.5939999996,410633.7190000005,354104.5,410550.6870000009
Wigan,353883.7070000004,410753.1840000004,353976.5939999996,410633.7190000005
Wigan,353758.8439999996,410740.3120000009,353883.7070000004,410753.1840000004
Wigan,353758.8439999996,410740.3120000009,353768.0784999998,410691.8359999992
Wigan,353670.05150000006,410676.2298000008,353768.0784999998,410691.8359999992
Wigan,353575.6955000004,410588.92950000055,353670.05150000006,410676.2298000008
Wigan,353575.6955000004,410588.92950000055,353646.4704999998,410539.6899999995
Wigan,353593.4060000004,410476.75,353646.4704999998,410539.6899999995
Wigan,353576.1880000001,410301.49899999984,353593.4060000004,410476.75
Wigan,353448.1869999999,410285.6870000009,353576.1880000001,410301.49899999984
Wigan,353361.5,410239.0,353448.1869999999,410285.6870000009
Wigan,353263.1869999999,410243.2190000005,353361.5,410239.0
Wigan,353241.6270000003,410194.2300000005,353263.1869999999,410243.2190000005
Wigan,353200.4060000004,410144.5940000005,353241.6270000003,410194.2300000005
Wigan,353114.875,410118.4059999995,353200.4060000004,410144.5940000005
Wigan,353071.4900000002,410029.33400000073,353114.875,410118.4059999995
Wigan,352983.1869999999,409815.5,353071.4900000002,410029.33400000073
Wigan,352847.5630000001,409723.0979999993,352983.1869999999,409815.5
Wigan,352801.1869999999,409689.6870000009,352847.5630000001,409723.0979999993
Wigan,352770.13900000043,409538.8619999997,352801.1869999999,409689.6870000009
Wigan,352770.13900000043,409538.8619999997,352777.00100000016,409337.7799999993
Wigan,352663.95799999963,409236.9350000005,352777.00100000016,409337.7799999993
Wigan,352623.59499999974,409285.5920000002,352663.95799999963,409236.9350000005
Wigan,352571.5939999996,409172.3120000009,352623.59499999974,409285.5920000002
Wigan,352474.0,409073.87600000016,352571.5939999996,409172.3120000009
Wigan,352474.0,409073.87600000016,352575.9570000004,409062.7210000008
Wigan,352575.9570000004,409062.7210000008,352712.3119999999,408956.0940000005
Wigan,352575.5939999996,408697.5,352712.3119999999,408956.0940000005
Wigan,352575.5939999996,408697.5,352656.3090000004,408537.0950000007
Wigan,352656.3090000004,408537.0950000007,352696.7810000004,408509.125
Wigan,352696.7810000004,408509.125,352702.8609999996,408420.1319999993
Wigan,352702.8609999996,408420.1319999993,352791.2810000004,408253.0940000005
Wigan,352791.2810000004,408253.0940000005,352917.6869999999,408202.875
Wigan,352903.2879999997,408109.9910000004,352917.6869999999,408202.875
Wigan,352903.2879999997,408109.9910000004,353004.0,407909.7190000005
Wigan,352988.0,407806.3120000009,353004.0,407909.7190000005
Wigan,352988.0,407806.3120000009,353103.0939999996,407723.3120000009
Wigan,353103.0939999996,407723.3120000009,353208.3119999999,407742.1870000009
Wigan,353208.3119999999,407742.1870000009,353388.0939999996,407659.5940000005
Wigan,353388.0939999996,407659.5940000005,353453.0310000004,407566.0940000005
Wigan,353417.4040000001,407478.59300000034,353453.0310000004,407566.0940000005
Wigan,354185.24700000044,410527.2019999996,354207.0882000001,410564.1539999992
Wigan,354104.5,410550.6870000009,354185.24700000044,410527.2019999996
Wigan,358109.5939999996,412599.625,358193.7810000004,412513.1870000009
Wigan,358005.8099999996,412601.40300000086,358109.5939999996,412599.625
Wigan,357975.6869999999,412539.3110000007,358005.8099999996,412601.40300000086
Wigan,357800.5,412503.5,357975.6869999999,412539.3110000007
Wigan,357728.5,412527.8120000009,357800.5,412503.5
Wigan,357657.8729999997,412491.898,357728.5,412527.8120000009
Wigan,357636.4060000004,412519.8120000009,357657.8729999997,412491.898
Wigan,357502.8130000001,412483.3120000009,357636.4060000004,412519.8120000009
Wigan,357291.0959999999,412491.99899999984,357502.8130000001,412483.3120000009
Wigan,357238.59700000007,412435.2899999991,357291.0959999999,412491.99899999984
Wigan,357081.5939999996,412370.0309999995,357238.59700000007,412435.2899999991
Wigan,356917.8119999999,412341.6870000009,357081.5939999996,412370.0309999995
Wigan,356746.0939999996,412185.5309999995,356917.8119999999,412341.6870000009
Wigan,356499.40199999977,412156.90300000086,356746.0939999996,412185.5309999995
Wigan,356465.40699999966,412098.8059999999,356499.40199999977,412156.90300000086
Wigan,362492.7810000004,408472.50100000016,362631.2599999998,408302.2740000002
Wigan,362447.0939999996,408483.5,362492.7810000004,408472.50100000016
Wigan,362443.3119999999,408539.9059999995,362447.0939999996,408483.5
Wigan,362210.6919999998,408718.8120000009,362443.3119999999,408539.9059999995
Wigan,362205.60699999984,408758.7770000007,362210.6919999998,408718.8120000009
Wigan,362137.8080000002,408771.6919999998,362205.60699999984,408758.7770000007
Wigan,362024.3119999999,409049.5,362137.8080000002,408771.6919999998
Wigan,361894.1809999999,409111.5669999998,362024.3119999999,409049.5
Wigan,361850.9000000004,409102.3819999993,361894.1809999999,409111.5669999998
Wigan,361751.5,409196.1870000009,361850.9000000004,409102.3819999993
Wigan,361751.5,409196.1870000009,361852.426,409389.9149999991
Wigan,361843.5939999996,409543.5,361852.426,409389.9149999991
Wigan,361572.9979999997,409724.0950000007,361843.5939999996,409543.5
Wigan,361367.51300000027,409985.9600000009,361572.9979999997,409724.0950000007
Wigan,360889.1160000004,410242.2919999994,361367.51300000027,409985.9600000009
Wigan,360682.6869999999,410330.0,360889.1160000004,410242.2919999994
Wigan,360625.5,410415.6870000009,360682.6869999999,410330.0
Wigan,360268.6500000004,410418.0537000001,360625.5,410415.6870000009
Wigan,360164.0,410347.3120000009,360268.6500000004,410418.0537000001
Wigan,359966.0,410359.9049999993,360164.0,410347.3120000009
Wigan,359869.6869999999,410447.0,359966.0,410359.9049999993
Wigan,359556.0939999996,410607.8120000009,359869.6869999999,410447.0
Wigan,359302.4060000004,410635.2809999995,359556.0939999996,410607.8120000009
Wigan,359186.8090000004,410679.99899999984,359302.4060000004,410635.2809999995
Wigan,359063.9060000004,410660.8120000009,359186.8090000004,410679.99899999984
Wigan,359008.0,410602.1870000009,359063.9060000004,410660.8120000009
Wigan,358808.9060000004,410517.0940000005,359008.0,410602.1870000009
Wigan,358556.0939999996,410496.2809999995,358808.9060000004,410517.0940000005
Wigan,358487.50100000016,410608.8120000009,358556.0939999996,410496.2809999995
Wigan,358487.50100000016,410608.8120000009,358514.3119999999,410735.0950000007
Wigan,358514.3119999999,410735.0950000007,358669.99899999984,410970.3090000004
Wigan,358566.40299999993,411145.5969999992,358669.99899999984,410970.3090000004
Wigan,358522.6654000003,411152.1923999991,358566.40299999993,411145.5969999992
Wigan,358522.6654000003,411152.1923999991,358531.70799999963,411351.38299999945
Wigan,358415.49899999984,411582.4059999995,358531.70799999963,411351.38299999945
Wigan,358314.0,411666.6870000009,358415.49899999984,411582.4059999995
Wigan,358300.6880000001,411733.3110000007,358314.0,411666.6870000009
Wigan,358300.6880000001,411733.3110000007,358317.5939999996,411816.1870000009
Wigan,358284.59700000007,411878.7139999997,358317.5939999996,411816.1870000009
Wigan,358284.59700000007,411878.7139999997,358291.9060000004,412037.3120000009
Wigan,358262.9060000004,412069.8129999992,358291.9060000004,412037.3120000009
Wigan,358262.9060000004,412069.8129999992,358325.4979999997,412256.71800000034
Wigan,358312.5,412348.4020000007,358325.4979999997,412256.71800000034
Wigan,358255.1040000003,412404.2835000008,358312.5,412348.4020000007
Wigan,358255.1040000003,412404.2835000008,358273.7189999996,412484.9059999995
Wigan,358193.7810000004,412513.1870000009,358273.7189999996,412484.9059999995
Wigan,362360.193,405852.6899999995,362373.5990000004,405813.78500000015
Wigan,362360.193,405852.6899999995,362477.3119999999,405986.9059999995
Wigan,362450.75,406059.5,362477.3119999999,405986.9059999995
Wigan,362450.75,406059.5,362556.0939999996,406095.2860000003
Wigan,362534.5,406161.5,362556.0939999996,406095.2860000003
Wigan,362534.5,406161.5,362725.4060000004,406206.7190000005
Wigan,362725.4060000004,406206.7190000005,362750.6869999999,406273.4059999995
Wigan,362750.6869999999,406273.4059999995,362825.6869999999,406289.0940000005
Wigan,362821.1869999999,406390.40699999966,362825.6869999999,406289.0940000005
Wigan,362821.1869999999,406390.40699999966,362927.4060000004,406440.5940000005
Wigan,362919.0619999999,406605.90699999966,362927.4060000004,406440.5940000005
Wigan,362919.0619999999,406605.90699999966,363005.8679999998,406677.7689999994
Wigan,363001.4119999996,406722.1129999999,363005.8679999998,406677.7689999994
Wigan,362849.25,406911.44999999925,363001.4119999996,406722.1129999999
Wigan,362828.5939999996,407072.5,362849.25,406911.44999999925
Wigan,362778.50600000005,407137.0209999997,362828.5939999996,407072.5
Wigan,362778.50600000005,407137.0209999997,362794.5,407219.0
Wigan,362794.5,407219.0,363028.4900000002,407309.4810000006
Wigan,363002.8720000005,407415.6594999992,363028.4900000002,407309.4810000006
Wigan,362908.3119999999,407432.9059999995,363002.8720000005,407415.6594999992
Wigan,362816.7110000001,407532.99599999934,362908.3119999999,407432.9059999995
Wigan,362743.8119999999,407542.9059999995,362816.7110000001,407532.99599999934
Wigan,362712.2189999996,407597.01300000027,362743.8119999999,407542.9059999995
Wigan,362618.7460000003,407634.6449999996,362712.2189999996,407597.01300000027
Wigan,362445.8119999999,407715.4059999995,362618.7460000003,407634.6449999996
Wigan,362445.8119999999,407715.4059999995,362493.49899999984,407797.9049999993
Wigan,362473.5939999996,407819.5,362493.49899999984,407797.9049999993
Wigan,362473.5939999996,407819.5,362532.6869999999,408036.3120000009
Wigan,362532.6869999999,408036.3120000009,362632.6869999999,408154.5
Wigan,362631.2599999998,408302.2740000002,362632.6869999999,408154.5
Wigan,362914.81400000025,404776.49599999934,363073.568,404734.5219999999
Wigan,362856.40500000026,404874.0,362914.81400000025,404776.49599999934
Wigan,362856.40500000026,404874.0,362873.8119999999,405010.6870000009
Wigan,362873.8119999999,405010.6870000009,362939.40299999993,405057.8100000005
Wigan,362939.40299999993,405057.8100000005,362957.8119999999,405148.1870000009
Wigan,362957.8119999999,405148.1870000009,363043.5939999996,405227.5940000005
Wigan,363030.5,405383.6870000009,363043.5939999996,405227.5940000005
Wigan,363030.5,405383.6870000009,363120.32749999966,405458.4949999992
Wigan,363016.0,405670.4059999995,363120.32749999966,405458.4949999992
Wigan,362769.619,405788.2689999994,363016.0,405670.4059999995
Wigan,362558.1869999999,405788.0940000005,362769.619,405788.2689999994
Wigan,362488.091,405860.63299999945,362558.1869999999,405788.0940000005
Wigan,362373.5990000004,405813.78500000015,362488.091,405860.63299999945
Wigan,363399.4060000004,404534.0,363466.40500000026,404524.4039999992
Wigan,363348.4060000004,404665.8120000009,363399.4060000004,404534.0
Wigan,363288.90500000026,404665.9059999995,363348.4060000004,404665.8120000009
Wigan,363217.49899999984,404729.5,363288.90500000026,404665.9059999995
Wigan,363196.0829999996,404713.5580000002,363217.49899999984,404729.5
Wigan,363189.5939999996,404747.0,363196.0829999996,404713.5580000002
Wigan,363073.568,404734.5219999999,363189.5939999996,404747.0
Wigan,366571.90699999966,404820.1870000009,366613.1869999999,404812.807
Wigan,366564.8119999999,404790.0940000005,366571.90699999966,404820.1870000009
Wigan,366495.9060000004,404800.2809999995,366564.8119999999,404790.0940000005
Wigan,366475.40299999993,404690.4049999993,366495.9060000004,404800.2809999995
Wigan,366444.9060000004,404569.1870000009,366475.40299999993,404690.4049999993
Wigan,366354.0939999996,404455.9059999995,366444.9060000004,404569.1870000009
Wigan,366353.5884999996,404400.1939000003,366354.0939999996,404455.9059999995
Wigan,366325.0,404305.0,366353.5884999996,404400.1939000003
Wigan,366282.193,404279.1940000001,366325.0,404305.0
Wigan,366092.9040000001,404528.4979999997,366282.193,404279.1940000001
Wigan,365927.6950000003,404470.23900000006,366092.9040000001,404528.4979999997
Wigan,365927.6950000003,404470.23900000006,365944.3059999999,404320.2139999997
Wigan,365908.0,404323.3120000009,365944.3059999999,404320.2139999997
Wigan,365886.3119999999,404257.6870000009,365908.0,404323.3120000009
Wigan,365886.3119999999,404257.6870000009,365893.6869999999,404066.5
Wigan,365893.6869999999,404066.5,365934.5939999996,403943.8120000009
Wigan,365905.9044000004,403747.4715999998,365934.5939999996,403943.8120000009
Wigan,368385.8849999998,404199.3530000001,368616.88999999966,404100.17200000025
Wigan,368361.3779999996,404200.4670000002,368385.8849999998,404199.3530000001
Wigan,368191.0939999996,404187.0940000005,368361.3779999996,404200.4670000002
Wigan,367972.0,404226.602,368191.0939999996,404187.0940000005
Wigan,367810.18599999975,404271.8100000005,367972.0,404226.602
Wigan,367649.1469999999,404325.2430000007,367810.18599999975,404271.8100000005
Wigan,367610.0,404434.5,367649.1469999999,404325.2430000007
Wigan,367418.8770000003,404492.4379999992,367610.0,404434.5
Wigan,367192.1909999997,404563.3680000007,367418.8770000003,404492.4379999992
Wigan,367192.1909999997,404563.3680000007,367197.9924999997,404609.2550000008
Wigan,367087.5,404648.8120000009,367197.9924999997,404609.2550000008
Wigan,367017.5,404712.0,367087.5,404648.8120000009
Wigan,366943.5949999997,404722.693,367017.5,404712.0
Wigan,366943.2139999997,404722.7359999996,366943.5949999997,404722.693
Wigan,366815.4060000004,404696.09300000034,366943.2139999997,404722.7359999996
Wigan,366764.0939999996,404712.0,366815.4060000004,404696.09300000034
